Nome: IBITINGA
Codigo Estacao: A737
Latitude: -21.85555555
Longitude: -48.79972221
Altitude: 496.75
Situacao: Operante
Data Inicial: 2018-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);
2019-08-20;,8;27,3;18,8;13,3;
2019-08-21;0;28;19,2;12,3;
2019-08-22;0;27,8;18,6;11,3;
2019-08-23;0;26,1;17,9;10,9;
2019-08-24;,2;27,7;18;10,1;
2019-08-25;0;29,9;18,9;10,1;
2019-08-26;0;32,2;20,6;10,6;
2019-08-27;0;31;21,3;12,7;
2019-08-28;0;31,3;22,4;15,1;
2019-08-29;0;31,2;21,9;13,7;
2019-08-30;0;33,5;23,9;14,5;
2019-08-31;0;36,7;26;16,2;
2019-09-01;6,8;30,6;21;17,3;
2019-09-02;22,2;28,1;21,3;16,4;
2019-09-03;2,2;28,3;21,9;17,3;
2019-09-04;1;31,8;22,8;18,1;
2019-09-05;0;28,4;19,6;14,8;
2019-09-06;0;32;21,1;14,2;
2019-09-07;0;34;24,1;16,1;
2019-09-08;0;35,1;26,7;18,5;
2019-09-09;0;35,3;26,5;18,3;
2019-09-10;0;37,3;27,5;18,7;
2019-09-11;0;37,9;28,6;18,8;
2019-09-12;0;37,7;28,5;18,4;
2019-09-13;0;34,4;25,6;19,1;
2019-09-14;0;35,6;24;15,7;
2019-09-15;0;37,1;27;17,7;
2019-09-16;0;36,8;27,8;18,5;
2019-09-17;0;37,4;28;18,5;
2019-09-18;0;38,8;28,2;17,5;
2019-09-19;0;36,4;26,8;17,7;
2019-09-20;0;32,4;24,9;20,2;
2019-09-21;0;32,5;24,4;19,5;
2019-09-22;0;31,4;21,9;16,3;
2019-09-23;0;29,8;20,4;14,8;
2019-09-24;0;32,7;21,8;13,4;
2019-09-25;2,6;24,4;18,1;16,6;
2019-09-26;6,8;21,9;18,7;16,3;
2019-09-27;,6;27,8;20,4;15;
2019-09-28;0;28,8;20,5;12,3;
2019-09-29;0;31,2;20,9;11,8;
2019-09-30;0;33,5;23,9;14,9;
2019-10-01;0;36,4;25,7;14,9;
2019-10-02;0;37,2;27,9;18,1;
2019-10-03;0;37,2;28,8;22,3;
2019-10-04;0;35,4;24,4;13,6;
2019-10-05;0;36,7;27,1;16,9;
2019-10-06;0;36,8;24,2;17,9;
2019-10-07;4,2;30,2;22;17;
2019-10-08;0;27;21,1;17,5;
2019-10-09;0;31,1;22,9;18,4;
2019-10-10;,2;33,3;24;16,6;
2019-10-11;0;35,3;26,4;18,4;
2019-10-12;0;36,9;27,9;19,5;
2019-10-13;0;36,2;27,3;19,9;
2019-10-14;1;37,3;28,8;21,6;
2019-10-15;0;33,2;25,5;20,9;
2019-10-16;0;35,6;25,7;17,4;
2019-10-17;0;37;27,4;18,3;
2019-10-18;0;36,9;28,2;20,3;
2019-10-19;8,4;34,1;26,3;18,7;
2019-10-20;,2;31,7;24,2;18;
2019-10-21;1,2;25;18,9;14,3;
2019-10-22;,2;26,2;19,8;16,3;
2019-10-23;,2;32,2;23,2;16,3;
2019-10-24;0;34,2;25,5;16,6;
2019-10-25;0;36,1;27,4;18,5;
2019-10-26;0;37;27,5;19,4;
2019-10-27;0;37,4;27,6;19,6;
2019-10-28;11,6;29,5;23,4;17,3;
2019-10-29;1,8;34,1;26;19,5;
2019-10-30;,4;34,5;26,4;18,8;
2019-10-31;0;33,9;26,5;19,2;
2019-11-01;null;34,5;26,8;20,6;
2019-11-02;null;34,6;26,9;18,9;
2019-11-03;null;37,3;29,4;20,5;
2019-11-04;null;37,3;28,3;21,2;
2019-11-05;null;35,4;28;22,6;
2019-11-06;null;27,5;23,6;20,5;
2019-11-07;null;31;23,9;18,4;
2019-11-08;null;29,4;23,5;20,3;
2019-11-09;null;30,4;23,9;20,5;
2019-11-10;null;26,1;23,1;20,3;
2019-11-11;null;31,3;24,5;20,3;
2019-11-12;null;33,8;24,9;18,9;
2019-11-13;null;32,6;25;18,6;
2019-11-14;null;31,3;23,8;19,4;
2019-11-15;null;27,8;23,3;21,2;
2019-11-16;null;30,5;23,6;17,6;
2019-11-17;null;31;23,3;15,4;
2019-11-18;null;33,9;24,2;14,4;
2019-11-19;null;34,4;25,2;16,9;
2019-11-20;null;34;24,7;18,1;
2019-11-21;null;34,4;26,1;18,3;
2019-11-22;null;34,8;25,4;20,2;
2019-11-23;null;35,1;26;19,4;
2019-11-24;null;27,9;22,1;18,6;
2019-11-25;null;32,6;22,9;14,9;
2019-11-26;null;36,4;26;17;
2019-11-27;null;35,6;25;22,8;
2019-11-28;null;27,6;22,5;20,2;
2019-11-29;null;30,4;22,9;16,6;
2019-11-30;null;30,5;24,5;20,6;
2019-12-01;null;30,1;24,4;20,7;
2019-12-02;null;30;24,1;19,4;
2019-12-03;null;30,9;22,7;16,4;
2019-12-04;null;32;25,1;19,9;
2019-12-05;null;30;23,8;21,5;
2019-12-06;null;28,8;23,8;21,6;
2019-12-07;null;31,1;25;20,8;
2019-12-08;null;32,5;24,7;16,5;
2019-12-09;null;31,2;24,9;21;
2019-12-10;null;28,3;24;21,3;
2019-12-11;null;25,3;22,6;21,4;
2019-12-12;null;30,3;23,3;19,3;
2019-12-13;null;33;24,9;20,4;
2019-12-14;null;31,2;24,3;20,2;
2019-12-15;null;31,5;24,9;19,5;
2019-12-16;null;33;26,7;21;
2019-12-17;null;31,4;24,7;19,7;
2019-12-18;null;28,5;22,9;19,8;
2019-12-19;null;31,1;23,7;19,6;
2019-12-20;null;29,5;24,4;21,1;
2019-12-21;null;30,8;23,6;20,1;
2019-12-22;null;27,1;22,5;19,5;
2019-12-23;null;26,5;22,5;20,8;
2019-12-24;null;31,7;24,2;18,9;
2019-12-25;null;33,2;25,5;18,5;
2019-12-26;null;34,9;26,2;19,6;
2019-12-27;null;34,9;25,7;18,6;
2019-12-28;null;34,5;26,9;20,2;
2019-12-29;null;34,7;27,3;21,2;
2019-12-30;null;34,6;26,5;19,3;
2019-12-31;null;34,9;26,8;19,7;
2020-01-01;null;34,2;25,5;20,7;
2020-01-02;null;31,8;24,9;20,1;
2020-01-03;null;27,7;23,1;19,9;
2020-01-04;null;30,2;24,2;19,4;
2020-01-05;null;31,9;23;19,8;
2020-01-06;null;32,3;24,3;18,1;
2020-01-07;null;33,3;25,4;20,7;
2020-01-08;null;32,1;24,8;21,1;
2020-01-09;null;31,6;25,2;22,1;
2020-01-10;null;32,6;25,6;21,6;
2020-01-11;null;31,2;25,8;22,2;
2020-01-12;null;33,8;25,7;22,6;
2020-01-13;null;29,6;24,2;21;
2020-01-14;null;30,3;24,9;20,1;
2020-01-15;null;34,7;26,7;19,7;
2020-01-16;null;35,4;27,2;21,6;
2020-01-17;null;28,7;24;21,7;
2020-01-18;null;31,3;24,1;18;
2020-01-19;null;32;25;18,7;
2020-01-20;null;32,8;26;20,2;
2020-01-21;null;31,7;24,7;17,9;
2020-01-22;null;31,7;23,8;18,2;
2020-01-23;null;24;21,2;19,9;
2020-01-24;null;29;23,4;18,8;
2020-01-25;null;29,8;23,1;16,7;
2020-01-26;null;31,9;24,9;17,4;
2020-01-27;null;33,3;25,5;16,4;
2020-01-28;null;33,5;25,6;17,3;
2020-01-29;null;31,1;25,1;21,6;
2020-01-30;null;31,4;24,2;21,3;
2020-01-31;null;30,1;24;20,7;
2020-02-01;null;30,3;23,9;21,5;
2020-02-02;null;30,7;24,7;21,6;
2020-02-03;null;30;23,5;21,1;
2020-02-04;null;30,1;23,6;20,4;
2020-02-05;null;30;24,1;21;
2020-02-06;null;29,4;24,3;19,8;
2020-02-07;null;28,1;21,8;19,6;
2020-02-08;null;31,1;24;19,4;
2020-02-09;null;28,3;23,9;20,8;
2020-02-10;null;28;23,1;21,5;
2020-02-11;null;24,7;21,3;18,7;
2020-02-12;null;25,4;21,2;17,9;
2020-02-13;null;28,7;22,1;16,6;
2020-02-14;null;31,5;23,9;17;
2020-02-15;null;33,2;25,7;18,7;
2020-02-16;null;34;26,3;20,5;
2020-02-17;null;32,9;26,4;20,6;
2020-02-18;null;33,3;26,5;20,4;
2020-02-19;null;31,9;26;21,7;
2020-02-20;null;32,5;25,1;21,6;
2020-02-21;null;26,6;23,5;22,2;
2020-02-22;null;30,5;24,2;20,7;
2020-02-23;null;29,7;23,3;18,9;
2020-02-24;null;27,8;23,1;19,5;
2020-02-25;null;32,9;24,9;21,7;
2020-02-26;null;28,8;22,8;21,7;
2020-02-27;null;27,1;22,4;18,1;
2020-02-28;null;27,5;20,9;16,5;
2020-02-29;null;28,2;21,9;17,5;
2020-03-01;null;27,9;22,3;18,3;
2020-03-02;0;29,2;22,3;16,9;
2020-03-03;0;28,8;21,7;16,2;
2020-03-04;0;30,8;22,5;15,5;
2020-03-05;0;30,4;22,8;16,4;
2020-03-06;0;29,3;21,8;15;
2020-03-07;0;29,5;22;14,7;
2020-03-08;0;31,4;23,2;15,9;
2020-03-09;0;31,9;23,4;16,3;
2020-03-10;0;33,6;24,9;18,1;
2020-03-11;0;33,8;25,5;18,5;
2020-03-12;0;34,3;26;18,9;
2020-03-13;0;34,7;25,6;18,1;
2020-03-14;0;35,1;25,8;18,4;
2020-03-15;0;33;25,7;19,4;
2020-03-16;2,2;33,7;25,1;18,8;
2020-03-17;,2;33,8;25,6;20;
2020-03-18;0;34,1;24,9;20,1;
2020-03-19;0;30,4;23,2;19,5;
2020-03-20;2,2;29,7;24,4;21,2;
2020-03-21;1,6;29,4;23,4;20,4;
2020-03-22;,2;30,4;22,9;17,1;
2020-03-23;,2;30,4;22,4;15,3;
2020-03-24;,2;30,4;22;14,8;
2020-03-25;0;30;21,8;14,7;
2020-03-26;0;30,6;21,6;14,8;
2020-03-27;0;30,9;22,3;15,9;
2020-03-28;0;32,6;23,3;16,6;
2020-03-29;,2;28,5;22;20,3;
2020-03-30;,6;29,7;23,2;19,1;
2020-03-31;,2;31,4;24,1;18,5;
2020-04-01;null;31,9;24,5;18,7;
2020-04-02;null;33;25,2;18,5;
2020-04-03;null;31,9;25,3;20,3;
2020-04-04;null;29,7;22,1;14,4;
2020-04-05;null;31,3;22,4;14,6;
2020-04-06;null;33,1;24,5;16,7;
2020-04-07;null;27,2;22,8;19,1;
2020-04-08;null;28,6;22,4;17,6;
2020-04-09;null;27,2;20,1;14,1;
2020-04-10;null;28,8;19,9;12,6;
2020-04-11;null;28,8;20,6;13,4;
2020-04-12;null;29,2;20,7;13,9;
2020-04-13;null;30,1;21,6;14,6;
2020-04-14;null;23;18,8;16,5;
2020-04-15;null;26,4;20,3;16,4;
2020-04-16;null;27,5;19,9;12,3;
2020-04-17;null;28,7;20,3;12,8;
2020-04-18;null;28,3;20;12,9;
2020-04-19;null;28,2;20,3;14,1;
2020-04-20;null;29,5;21,1;14,9;
2020-04-21;null;30;21,2;14,1;
2020-04-22;null;29,1;20,7;13,1;
2020-04-23;null;28,9;20,1;12,4;
2020-04-24;null;30,8;21,1;13,5;
2020-04-25;null;30,5;23,3;17,1;
2020-04-26;null;30,4;22,6;15,3;
2020-04-27;null;29,7;21,2;14,9;
2020-04-28;null;28,4;20,5;13,7;
2020-04-29;null;28,6;20,3;12,6;
2020-04-30;null;29,4;20,8;12,8;
2020-05-01;null;30,2;21,8;13,2;
2020-05-02;null;30,9;21,7;13,1;
2020-05-03;null;27,5;20,5;15,2;
2020-05-04;null;27,1;18,1;10,8;
2020-05-05;null;29,8;18,7;9,9;
2020-05-06;null;30,7;22;14,9;
2020-05-07;null;24,5;19,1;15,5;
2020-05-08;null;25,5;16,5;9,1;
2020-05-09;null;28;18,2;10,1;
2020-05-10;null;27,7;19,2;10,8;
2020-05-11;null;28,2;19,5;11,5;
2020-05-12;null;28,6;20;11,9;
2020-05-13;null;26,6;19;14,3;
2020-05-14;null;25,5;19,4;15,9;
2020-05-15;null;24,2;18,8;14,3;
2020-05-16;null;26,3;18,6;12,3;
2020-05-17;null;27,9;18,4;10,3;
2020-05-18;null;29,4;18,6;9,5;
2020-05-19;null;28,9;19,5;11;
2020-05-20;null;28,5;21,3;15,5;
2020-05-21;null;29,6;21,5;14,5;
2020-05-22;null;31;22,2;14,7;
2020-05-23;null;23,3;18;18,2;
2020-05-24;null;16;13,4;11,6;
2020-05-25;null;20,4;14,5;9,8;
2020-05-26;null;22;14,4;7,2;
2020-05-27;null;24,3;14,6;5,5;
2020-05-28;null;25,5;14,2;4,8;
2020-05-29;null;27,7;16,8;7,7;
2020-05-30;null;27,6;17,7;8,8;
2020-05-31;null;26,4;17,3;8,6;
2020-06-01;null;28;17,9;8,8;
2020-06-02;null;22,6;17,1;11,8;
2020-06-03;null;24,3;18,6;14,9;
2020-06-04;null;27,7;20,6;16;
2020-06-05;null;28,8;21,6;16,4;
2020-06-06;null;29,2;22,3;18,4;
2020-06-07;null;25,2;20,6;16,8;
2020-06-08;null;30,1;21,5;15,2;
2020-06-09;null;30,8;21,3;16,6;
2020-06-10;null;31,2;22,8;17,1;
2020-06-11;null;31,1;22,9;15,3;
2020-06-12;null;31,7;22,3;14,8;
2020-06-13;null;30,9;22,3;14,4;
2020-06-14;null;28,5;20,3;14;
2020-06-15;null;28,4;19,4;12,7;
2020-06-16;null;28,6;19,5;12,9;
2020-06-17;null;27,8;19,5;12,6;
2020-06-18;null;27,6;20;12,6;
2020-06-19;null;28,1;20;12,7;
2020-06-20;null;30,5;20,6;12;
2020-06-21;null;29,7;21,9;15,4;
2020-06-22;null;30,2;21,3;14,7;
2020-06-23;null;27,7;19,1;12,3;
2020-06-24;null;29,3;19,5;11,7;
2020-06-25;null;31,6;21,5;13,6;
2020-06-26;null;25,2;20,6;18;
2020-06-27;null;19,6;16,7;13,8;
2020-06-28;null;23,7;16,7;12,8;
2020-06-29;null;27;17,8;10,7;
2020-06-30;null;28,5;21;14,3;
2020-07-01;null;21,9;18,3;14,8;
2020-07-02;null;21,5;13,6;5,3;
2020-07-03;null;21,9;15,4;8,8;
2020-07-04;null;27,7;16,1;7,4;
2020-07-05;null;31,3;21,1;11,9;
2020-07-06;null;30,8;21,8;14,6;
2020-07-07;null;30,4;21,5;13,8;
2020-07-08;null;29,9;20,9;13,5;
2020-07-09;null;23,7;19,1;15,9;
2020-07-10;null;28,4;17,7;9,2;
2020-07-11;null;30,5;21,5;14;
2020-07-12;null;31,3;21,5;12,9;
2020-07-13;null;30,6;22,1;13,9;
2020-07-14;null;29,3;21,4;14,9;
2020-07-15;null;27,1;19,3;13,1;
2020-07-16;null;29,7;19,2;11,2;
2020-07-17;null;30;21,6;14,5;
2020-07-18;null;29,8;21,1;14;
2020-07-19;null;27,3;20,1;13,5;
2020-07-20;null;29,2;19,9;11,7;
2020-07-21;null;29,6;20,5;11,6;
2020-07-22;null;30,2;20,6;11,6;
2020-07-23;null;30,4;21,2;12,3;
2020-07-24;null;29,8;20,7;12,4;
2020-07-25;null;31,3;21,2;12,2;
2020-07-26;null;30,2;20,3;11,9;
2020-07-27;null;31;21;12,9;
2020-07-28;null;31,4;22,5;13,9;
2020-07-29;null;30,8;20,9;14,2;
2020-07-30;null;26,5;18,2;12,7;
2020-07-31;null;29,1;19,4;13,3;
2020-08-01;null;27,7;18,5;11,2;
2020-08-02;null;29,2;19;10,6;
2020-08-03;null;28,2;19,1;11,3;
2020-08-04;null;28,6;18,8;10,6;
2020-08-05;null;29,3;19;10,2;
2020-08-06;null;28,6;18,6;10,8;
2020-08-07;null;27,6;19;10,4;
2020-08-08;null;28,9;19,6;10,6;
2020-08-09;null;30,1;20,7;11,7;
2020-08-10;null;30,6;21,3;11;
2020-08-11;null;32;21,5;12,3;
2020-08-12;null;32,6;22,9;14,2;
2020-08-13;null;34,4;24,7;16,2;
2020-08-14;null;34,8;24;15,8;
2020-08-15;null;34,1;25,2;18,4;
2020-08-16;null;25,7;21;18,4;
2020-08-17;null;20;18,5;16,8;
2020-08-18;null;26,8;20,4;16,6;
2020-08-19;null;33,7;22,4;16,2;
2020-08-20;null;23,8;18,2;15,3;
2020-08-21;null;16,2;12,8;12,9;
2020-08-22;null;20,6;12,7;7;
2020-08-23;null;25,5;15,6;7,8;
2020-08-24;null;27;17,3;9,1;
2020-08-25;null;27,6;17,2;8,7;
2020-08-26;null;28,6;17,4;8,6;
2020-08-27;null;31,5;19,8;8,7;
2020-08-28;null;32,8;22,3;12,5;
2020-08-29;null;33,4;23,9;13,7;
2020-08-30;null;35;24,6;14,3;
2020-08-31;null;34,9;24,1;15;
2020-09-01;null;33,7;23,7;15,4;
2020-09-02;null;32,4;23;14,8;
2020-09-03;null;34;24,3;14,3;
2020-09-04;null;35,1;25,6;15,5;
2020-09-05;null;35,6;25,4;14,8;
2020-09-06;null;34,9;25,2;14,8;
2020-09-07;null;36,2;24,6;13,6;
2020-09-08;null;35,8;25,1;14,8;
2020-09-09;null;36,8;25,3;15,7;
2020-09-10;null;38;27,6;17,2;
2020-09-11;null;37;27,4;17;
2020-09-12;null;37,5;28,2;18,6;
2020-09-13;null;36,3;27;17,2;
2020-09-14;null;34,9;25,8;16,2;
2020-09-15;null;34,2;24,6;17,6;
2020-09-16;null;35,3;24,7;14,4;
2020-09-17;null;37,7;27,9;18,3;
2020-09-18;null;35,3;26,2;18,3;
2020-09-19;null;34,2;26,4;18,2;
2020-09-20;null;29,2;23,4;19,5;
2020-09-21;null;27;19,5;15,2;
2020-09-22;null;24,4;17,9;13,6;
2020-09-23;null;31,2;21,5;15,3;
2020-09-24;null;32,6;23,2;14,5;
2020-09-25;null;34,6;24,8;14,7;
2020-09-26;null;38,4;27,2;15,3;
2020-09-27;null;38,3;28,3;16,4;
2020-09-28;null;39,1;29;20,2;
2020-09-29;null;38,7;27,7;18,8;
2020-09-30;null;41,7;29,7;18,6;
2020-10-01;null;41,1;31,4;22;
2020-10-02;null;41,3;32,3;22,4;
2020-10-03;null;41,2;31,3;23,7;
2020-10-04;null;38,9;27,3;19,7;
2020-10-05;null;41,2;28,6;17,7;
2020-10-06;null;40,5;32,1;24,1;
2020-10-07;null;42,6;32,2;22,6;
2020-10-08;null;35,5;27,8;21,3;
2020-10-09;null;36;25,5;19,9;
2020-10-10;null;27,2;21,8;17,7;
2020-10-11;null;32,4;22,3;13,5;
2020-10-12;null;33,7;23,6;14,2;
2020-10-13;null;37,3;27;16;
2020-10-14;null;38,7;29,4;20,3;
2020-10-15;null;31,1;22,8;18,6;
2020-10-16;null;24,3;20,4;16,5;
2020-10-17;null;32,8;22,5;15,2;
2020-10-18;null;33,6;23,5;15,3;
2020-10-19;null;29,6;24;19;
2020-10-20;null;29,5;21,8;19;
2020-10-21;null;33,7;24;19,2;
2020-10-22;null;34,4;25,1;18;
2020-10-23;null;35,1;25,1;17,3;
2020-10-24;null;26,5;22;19,8;
2020-10-25;null;33,1;24,6;19,2;
2020-10-26;null;32;24,2;17,4;
2020-10-27;null;31,9;25;19,2;
2020-10-28;null;34,7;26,6;17;
2020-10-29;null;34,2;25;20,3;
2020-10-30;null;24,7;21,1;19,9;
2020-10-31;null;28,5;21,3;16,6;
2020-11-01;null;28;20,2;14,4;
2020-11-02;null;27,7;19,4;11,2;
2020-11-03;null;29,1;20,6;11,1;
2020-11-04;null;31,1;22;12,1;
2020-11-05;null;32,6;22,4;12,9;
2020-11-06;null;32,4;22,9;13,6;
2020-11-07;null;35,7;24,3;13,1;
2020-11-08;null;37,3;27,5;16,2;
2020-11-09;null;38,2;28;19,9;
2020-11-10;null;30,8;25;20;
2020-11-11;null;33,7;26,4;20,2;
2020-11-12;null;35,2;26,5;19;
2020-11-13;null;35,9;25,9;20,2;
2020-11-14;null;32,9;24,8;19,3;
2020-11-15;null;35,4;27,2;19,6;
2020-11-16;null;35;27,6;21;
2020-11-17;null;35,2;25,4;21,5;
2020-11-18;null;31,7;22,6;20;
2020-11-19;null;27,5;21,5;18,8;
2020-11-20;null;28,6;21,2;14;
2020-11-21;null;30,5;22,1;14;
2020-11-22;null;32,3;23,7;14,8;
2020-11-23;null;32,7;24,3;15,1;
2020-11-24;null;34,1;25,8;17,3;
2020-11-25;null;35;27,1;18,8;
2020-11-26;null;34,9;26,9;20,2;
2020-11-27;null;35,5;26,3;19,1;
2020-11-28;null;36,3;26,4;20,1;
2020-11-29;null;36;27,5;19,8;
2020-11-30;null;36,7;27,8;21;
2020-12-01;null;35,7;26,6;20,2;
2020-12-02;null;31,4;24,6;19,7;
2020-12-03;null;31,1;24,4;19,5;
2020-12-04;null;34,8;26,1;19,7;
2020-12-05;null;34,7;26,6;22,2;
2020-12-06;null;31;23,6;20,8;
2020-12-07;null;27,6;22,6;20,5;
2020-12-08;null;31,3;24,8;20,4;
2020-12-09;null;32;24,9;20,1;
2020-12-10;null;32,3;24,3;18,5;
2020-12-11;null;26,7;22,8;20;
2020-12-12;null;28,6;22,7;20,1;
2020-12-13;null;31,9;25,1;20,5;
2020-12-14;null;28,6;22,8;19,3;
2020-12-15;null;32,2;25;19,7;
2020-12-16;null;32,5;25,4;20,2;
2020-12-17;null;33,4;24,9;20;
2020-12-18;null;33,2;25,5;19,1;
2020-12-19;null;33,3;25,6;21,2;
2020-12-20;null;33,1;26,2;21,5;
2020-12-21;null;34,9;27,1;21,5;
2020-12-22;null;32,7;25,3;21,2;
2020-12-23;null;31,8;24,6;18,7;
2020-12-24;null;32;24,8;18,2;
2020-12-25;null;32,3;24,2;17,3;
2020-12-26;null;31,3;24;17,7;
2020-12-27;null;30,7;23,6;20,3;
2020-12-28;null;29,7;23,1;19,1;
2020-12-29;null;31,3;23,2;19,7;
2020-12-30;null;32,1;24,3;19,5;
2020-12-31;null;29,4;23,5;21,4;
2021-01-01;null;29,5;23,5;20,5;
2021-01-02;null;30,3;23,1;20,3;
2021-01-03;null;31,4;24;18,3;
2021-01-04;null;32,2;24,3;17,5;
2021-01-05;null;32;25,1;19,6;
2021-01-06;null;32,4;25,1;21,9;
2021-01-07;null;33,1;24,6;20,7;
2021-01-08;null;31,8;25,2;20,6;
2021-01-09;null;33,3;26,2;21;
2021-01-10;null;33,3;25,9;20,7;
2021-01-11;null;33,2;26,1;21,3;
2021-01-12;null;32,5;25,6;22,2;
2021-01-13;null;31,1;24,5;21,4;
2021-01-14;null;32,6;24;20,9;
2021-01-15;null;30,1;23,5;20,6;
2021-01-16;null;29,2;23,6;20,4;
2021-01-17;null;29,5;23,3;21;
2021-01-18;null;31,9;24,2;20,8;
2021-01-19;null;29,9;24,1;21,2;
2021-01-20;null;33,3;26;20,5;
2021-01-21;null;33,3;26,6;21,3;
2021-01-22;null;33,9;26,5;20,2;
2021-01-23;null;34,3;26,6;20,4;
2021-01-24;null;33,9;25,6;20,1;
2021-01-25;null;34;24,4;20,8;
2021-01-26;null;34,3;24,6;19,3;
2021-01-27;null;32,2;26;21;
2021-01-28;null;32,5;24,6;20,4;
2021-01-29;null;32,7;25,3;20,5;
2021-01-30;null;35,1;25,6;19,8;
2021-01-31;null;33,5;24,5;20,5;
2021-02-01;null;32,4;24,4;19,4;
2021-02-02;0;34,2;26,1;20,3;
2021-02-03;0;34,3;26,5;20,2;
2021-02-04;0;33,8;26,9;21,2;
2021-02-05;0;31,1;25,9;22,5;
2021-02-06;0;31,3;25,5;20,4;
2021-02-07;0;31,3;24,1;17,7;
2021-02-08;0;30,9;23,1;16,2;
2021-02-09;0;31,8;23,3;15,4;
2021-02-10;0;33,1;23,5;17,1;
2021-02-11;0;24,9;20,7;17,9;
2021-02-12;0;28,9;22,5;18,6;
2021-02-13;0;30,1;23,7;20,1;
2021-02-14;0;30,4;21,9;18,4;
2021-02-15;0;30,2;23,1;18;
2021-02-16;0;32,9;25,6;19,2;
2021-02-17;0;31,4;24,4;21,6;
2021-02-18;0;32;25;19,6;
2021-02-19;0;33,2;25,8;17,8;
2021-02-20;0;33,6;25,3;17,6;
2021-02-21;0;34,3;25,3;18,7;
2021-02-22;0;33,7;25,9;19,2;
2021-02-23;0;35,4;26,8;20;
2021-02-24;0;35,7;26,7;20;
2021-02-25;11,2;32,3;23,9;18,9;
2021-02-26;2,6;30,5;23,6;18,7;
2021-02-27;0;31,4;22,4;17,7;
2021-02-28;0;28,7;22,3;19,9;
2021-03-01;null;30,3;23,2;19,2;
2021-03-02;null;31,9;24,9;20,4;
2021-03-03;null;26,5;22,4;20;
2021-03-04;null;27,6;22,7;20,5;
2021-03-05;null;26;21,6;19,3;
2021-03-06;null;28,3;22,7;20,2;
2021-03-07;null;30,9;23,1;20,6;
2021-03-08;null;29,6;22,3;17,5;
2021-03-09;null;31,9;23,8;19,1;
2021-03-10;null;30,9;22,8;15,8;
2021-03-11;null;32,8;25,4;20,2;
2021-03-12;null;33,7;25,8;19,1;
2021-03-13;null;33,7;25,1;17,5;
2021-03-14;null;32,5;24,8;18,1;
2021-03-15;null;32,5;24,5;18;
2021-03-16;null;33,3;25,5;18,9;
2021-03-17;null;33,1;25,5;20,4;
2021-03-18;null;26,7;21,2;19,7;
2021-03-19;null;31,1;23,8;18,6;
2021-03-20;null;32,7;25,2;20,1;
2021-03-21;null;33,5;26,2;21,5;
2021-03-22;null;32,7;25,4;18,6;
2021-03-23;null;33;25,5;19,2;
2021-03-24;null;35,2;26;20,1;
2021-03-25;null;34,4;26;19,6;
2021-03-26;null;35,9;26,7;20,5;
2021-03-27;null;34,5;25,3;20,3;
2021-03-28;null;33,9;25,6;18,9;
2021-03-29;null;34,9;26,7;19,5;
2021-03-30;null;33,4;25,9;19,6;
2021-03-31;null;31;23,5;17,2;
2021-04-01;null;29,7;21,4;14,2;
2021-04-02;null;30,1;21,1;14,2;
2021-04-03;null;30,7;22;14,9;
2021-04-04;null;31,8;23;15,9;
2021-04-05;null;31,6;22,9;15,6;
2021-04-06;null;28,9;21,7;18,8;
2021-04-07;null;30,1;22;17,3;
2021-04-08;null;31,8;22,9;16,3;
2021-04-09;null;31,1;22,7;15,3;
2021-04-10;null;31,5;22,2;14,3;
2021-04-11;null;32,2;22,9;14;
2021-04-12;null;32,9;23,6;13,9;
2021-04-13;null;29,8;23,6;19,7;
2021-04-14;null;30;21,7;15,4;
2021-04-15;null;31,7;22,1;14,7;
2021-04-16;null;31,9;23,3;16,4;
2021-04-17;null;30;22,8;18,5;
2021-04-18;null;24,1;20,2;17,9;
2021-04-19;null;27;20,3;16,1;
2021-04-20;null;27,1;20;14,5;
2021-04-21;null;27,5;19,7;13,7;
2021-04-22;null;27,3;19,7;14,7;
2021-04-23;null;28,1;19,3;12,6;
2021-04-24;null;28,5;19,8;12,8;
2021-04-25;null;30,9;22,1;14,9;
2021-04-26;null;30,9;23,5;17;
2021-04-27;null;29,6;22;14,9;
2021-04-28;null;28,9;20,6;13,6;
2021-04-29;null;27,3;19,4;13,1;
2021-04-30;null;28,9;19,7;12,6;
2021-05-01;null;28,6;20,4;14,8;
2021-05-02;null;29,2;20,1;13,1;
2021-05-03;null;29,7;20,3;12,3;
2021-05-04;null;31,3;21,4;12,6;
2021-05-05;null;31,2;21,8;13;
2021-05-06;null;32,4;22,7;14,7;
2021-05-07;null;27,8;21,5;15,9;
2021-05-08;null;28;19,3;12,8;
2021-05-09;null;28,7;20;12,8;
2021-05-10;null;28,8;20,5;13,8;
2021-05-11;null;30,1;22,3;16,6;
2021-05-12;null;29,2;21,3;15;
2021-05-13;null;26,7;19;14,6;
2021-05-14;null;28,3;18,8;11,9;
2021-05-15;null;27,1;19,1;13,1;
2021-05-16;null;27,8;19,7;13,3;
2021-05-17;null;27,5;19,9;12,3;
2021-05-18;null;27,9;19,7;12,3;
2021-05-19;null;28,2;18,9;11,2;
2021-05-20;null;30;19,4;9,3;
