Nome: SAO CARLOS
Codigo Estacao: A711
Latitude: -21.98027777
Longitude: -47.88388888
Altitude: 859.29
Situacao: Operante
Data Inicial: 2018-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);
2021-06-18;0;24;16,9;11,9;
2021-06-19;0;26,2;19,3;14,4;
2021-06-20;0;23,9;19;14,1;
2021-06-21;0;24;16,8;12,1;
2021-06-22;0;21,7;17,3;14,1;
2021-06-23;1,4;22,9;17,1;12,9;
2021-06-24;0;26,2;17,5;11,4;
2021-06-25;0;28,2;20,1;14,8;
2021-06-26;0;27,6;20,8;15;
2021-06-27;0;25,9;19,7;15,6;
2021-06-28;0;26;17,9;10,6;
2021-06-29;0;17,7;11,8;10,2;
2021-06-30;0;17,1;9,4;3,4;
2021-07-01;0;22;12,2;4,9;
2021-07-02;0;25;16,1;9,8;
2021-07-03;0;25,3;17,4;10,4;
2021-07-04;0;22,9;16,5;11,7;
2021-07-05;0;23,3;16,3;10,7;
2021-07-06;0;22,4;15,9;9,6;
2021-07-07;0;23,4;16;9,9;
2021-07-08;0;23,5;15,8;7,3;
2021-07-09;0;25,2;17,2;10,3;
2021-07-10;0;25,7;17,7;11,7;
2021-07-11;0;25,7;17,3;10;
2021-07-12;0;25,6;17,3;11,1;
2021-07-13;0;25,6;17,6;11,4;
2021-07-14;0;26,4;17,8;10,3;
2021-07-15;0;27,8;18,6;10,1;
2021-07-16;0;28;19,8;12,6;
2021-07-17;0;27,5;19,5;14,7;
2021-07-18;,4;24;18,4;15;
2021-07-19;0;19,4;11,3;2,7;
2021-07-20;null;22,7;null;3,4;
2021-07-21;0;26,9;17;11,1;
2021-07-22;0;27,9;19,1;11,9;
2021-07-23;0;25,6;18,6;13,1;
2021-07-24;0;25,4;18,7;13,4;
2021-07-25;0;26,1;18,7;14,2;
2021-07-26;0;27,6;19,9;12,4;
2021-07-27;0;28,9;20,9;13;
2021-07-28;2;22,2;14,9;15,7;
2021-07-29;5,8;14,4;8,2;2,9;
2021-07-30;null;17,2;null;4,2;
2021-07-31;0;22;12,9;5,3;
2021-08-01;0;25,1;16,6;10,9;
2021-08-02;0;25,6;17,8;11,8;
2021-08-03;0;22,4;16,1;11,4;
2021-08-04;0;23,6;15,3;9,1;
2021-08-05;0;24,3;16,6;11,2;
2021-08-06;0;25,7;18,7;14,2;
2021-08-07;0;25,5;19,3;15,2;
2021-08-08;0;25,7;19,6;14,4;
2021-08-09;0;26,4;19,5;13,7;
2021-08-10;0;28,5;18,9;11,1;
2021-08-11;0;30,1;19,6;10,3;
2021-08-12;0;27,5;18,3;12,7;
2021-08-13;0;27,6;18,5;12,6;
2021-08-14;0;28,7;19,3;12,3;
2021-08-15;0;31,1;21,8;15,2;
2021-08-16;0;32,1;22,5;18,4;
2021-08-17;0;30,6;21,7;15,2;
2021-08-18;0;31,9;24,1;16,9;
2021-08-19;0;31,2;23,7;17,5;
2021-08-20;0;29,6;22,8;18,2;
2021-08-21;0;29,5;21,4;13,3;
2021-08-22;0;29,6;21,9;14,5;
2021-08-23;0;31,2;23,3;16,7;
2021-08-24;0;32,4;24;17,5;
2021-08-25;0;33,1;25;18,7;
2021-08-26;0;32,6;25,2;19,3;
2021-08-27;0;24,4;20,3;17,8;
2021-08-28;2;17,8;15,5;13,5;
2021-08-29;,6;24;18;13,5;
2021-08-30;0;26,9;19,5;14,7;
2021-08-31;0;27,3;19,9;13,4;
2021-09-01;0;27,7;20,1;13,1;
2021-09-02;0;29,1;21,1;16,5;
2021-09-03;0;31,4;22,5;15;
2021-09-04;0;33,3;24,1;16,8;
2021-09-05;0;33,4;26,1;20,5;
2021-09-06;0;34,1;25,7;18,7;
2021-09-07;0;34,4;24,2;15,7;
2021-09-08;0;35,1;27,4;22,2;
2021-09-09;0;32,8;24,9;19,7;
2021-09-10;0;28,3;22,5;18,7;
2021-09-11;0;29,9;22,1;17,5;
2021-09-12;1,4;34,2;24,5;16,7;
2021-09-13;0;34,3;27,5;22,6;
2021-09-14;0;34;27,2;21,2;
2021-09-15;0;28,6;23,2;19,6;
2021-09-16;0;31,1;22,2;17,9;
2021-09-17;0;32,6;23,7;17,6;
2021-09-18;0;34,7;26,5;20,9;
2021-09-19;0;36,5;28,4;22,4;
2021-09-20;0;36;28,6;22,6;
2021-09-21;0;38,2;28,9;21,8;
2021-09-22;0;24,1;18,1;14,3;
2021-09-23;0;28,9;19,4;12;
2021-09-24;0;33,3;22,9;14,1;
2021-09-25;0;32,1;24;18,1;
2021-09-26;,4;30,2;22,2;18,2;
2021-09-27;,6;31,7;22,6;15,4;
2021-09-28;0;33,9;25,5;20,7;
2021-09-29;0;35,1;26,6;19,5;
2021-09-30;0;33,3;24;16,8;
2021-10-01;0;35,1;23,4;20,1;
2021-10-02;2,8;24,7;19,8;16,8;
2021-10-03;,4;33,2;22,6;18,3;
2021-10-04;11,4;31,9;23,2;17,1;
2021-10-05;,6;30,8;23,3;18,2;
2021-10-06;0;33,5;23,9;16,7;
2021-10-07;0;24,2;21,4;18,6;
2021-10-08;0;30,3;21,6;14,8;
2021-10-09;0;30,4;22,3;15,8;
2021-10-10;19,6;23,1;18,2;15,9;
2021-10-11;1,6;25,8;19,6;16,5;
2021-10-12;,4;29,5;21,5;16;
2021-10-13;0;30,6;22,8;16,7;
2021-10-14;0;31,3;22;20,4;
2021-10-15;14,4;29,7;23,2;17,9;
2021-10-16;17,6;27,4;22;18,4;
2021-10-17;10,2;28,6;21,9;16,7;
2021-10-18;,8;22,5;19,1;16,7;
2021-10-19;5,6;22,7;17,8;15,2;
2021-10-20;12;24,1;16,4;11,8;
2021-10-21;0;25,8;18;11,7;
2021-10-22;0;28,7;20,8;13,5;
2021-10-23;0;32,4;24,3;16,1;
2021-10-24;30,4;27,5;20,8;16,3;
2021-10-25;2;28,6;21,1;15,2;
2021-10-26;0;29,1;22,5;18,9;
2021-10-27;1,2;28;21,7;19,7;
2021-10-28;39;26,7;21,8;19,2;
2021-10-29;0;28,9;22,6;17,6;
2021-10-30;0;30,2;22,7;17,7;
2021-10-31;1,6;22,5;19,4;18,9;
2021-11-01;5,4;26,3;20,5;17,5;
2021-11-02;0;28,1;21,7;16,2;
2021-11-03;0;29,8;22,6;16,4;
2021-11-04;0;31,1;24,2;15,8;
2021-11-05;0;33;26,4;20,5;
2021-11-06;0;32,3;26,2;20,8;
2021-11-07;0;32,4;25;17,8;
2021-11-08;0;32,3;23,9;16,8;
2021-11-09;0;30,7;23,6;19;
2021-11-10;,4;31,6;21,4;16,4;
2021-11-11;27,2;23;18,7;16,9;
2021-11-12;0;25,4;18,9;15,4;
2021-11-13;0;25,3;18,2;12,6;
2021-11-14;0;28,9;20,4;13,2;
2021-11-15;0;28,9;22,4;16,4;
2021-11-16;0;29,6;23,1;18,3;
2021-11-17;0;30,9;25;20,5;
2021-11-18;3,6;26,4;21,2;19,7;
2021-11-19;67,4;24,9;21,2;19,7;
2021-11-20;4,8;26,9;21,2;16,7;
2021-11-21;0;29,1;20,7;13,9;
2021-11-22;0;31,7;23,1;14,2;
2021-11-23;0;33,6;24,9;14,9;
2021-11-24;0;32,2;25;18,5;
2021-11-25;0;32,9;25,7;19,2;
2021-11-26;28;26,4;20,4;18,1;
2021-11-27;13,8;29,3;23;18,9;
2021-11-28;0;31,3;23,5;15,3;
2021-11-29;0;28,7;23,6;18,4;
2021-11-30;28,8;24,6;20,7;18,9;
2021-12-01;19;30,4;23,6;19;
2021-12-02;0;31,1;23,8;18;
2021-12-03;0;29,6;23,1;17,3;
2021-12-04;0;30;23;16,6;
2021-12-05;0;28,2;21,8;18,5;
2021-12-06;22;28,2;22,3;18;
2021-12-07;,2;24,5;20,3;17;
2021-12-08;0;25,4;19,2;14,4;
2021-12-09;0;27,6;20;14;
2021-12-10;0;29,3;21,8;14,2;
2021-12-11;0;31,3;24,1;17,3;
2021-12-12;0;30,9;24,2;18,2;
2021-12-13;,6;28,2;23,7;21,2;
2021-12-14;44,2;28;22,5;19,6;
2021-12-15;30,2;22,7;21;20,4;
2021-12-16;19,8;27,3;22,5;19,6;
2021-12-17;2;26,8;22,1;20,9;
2021-12-18;7,4;28;22,4;19,5;
2021-12-19;,6;28,6;21,8;17,1;
2021-12-20;0;29,3;22,1;16,4;
2021-12-21;0;31,1;24,2;17,6;
2021-12-22;0;32,2;25,2;19,1;
2021-12-23;9,4;26,8;22,3;18,7;
2021-12-24;0;27,1;20,4;14,6;
2021-12-25;0;29,4;21,6;14,6;
2021-12-26;0;31,6;24;17,5;
2021-12-27;0;30,3;24,1;18,4;
2021-12-28;5,6;29,9;21,8;19,2;
2021-12-29;12,2;28,4;21,9;17,9;
2021-12-30;9,6;21,7;19,7;18,7;
2021-12-31;11,2;25,9;20,2;18,4;
