Nome: BAURU
Codigo Estacao: A705
Latitude: -22.35805555
Longitude: -49.02888888
Altitude: 636.17
Situacao: Operante
Data Inicial: 2018-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);
2021-08-26;0;32,2;25,8;18,8;
2021-08-27;0;24,3;20,3;18;
2021-08-28;9,8;20,6;16,8;14,3;
2021-08-29;2,6;25,6;18,8;14,5;
2021-08-30;0;27,4;20,2;15,4;
2021-08-31;0;28;20,9;15,4;
2021-09-01;0;28,9;20,9;15,3;
2021-09-02;0;30,4;21,5;14,8;
2021-09-03;0;32,9;24;17,5;
2021-09-04;0;35,2;26;19,4;
2021-09-05;0;33,9;24,8;17,1;
2021-09-06;0;35;25,8;18,2;
2021-09-07;0;34,1;24,1;16,9;
2021-09-08;0;37;26,2;18,4;
2021-09-09;,6;29,7;22,9;19,3;
2021-09-10;2,2;28,6;20,8;18,1;
2021-09-11;,6;31;22,2;15,6;
2021-09-12;0;35,6;25,7;18,3;
2021-09-13;0;37,2;28,2;20,7;
2021-09-14;0;34,3;25,7;22,4;
2021-09-15;7,2;29,9;22,5;19;
2021-09-16;0;29,6;22;18,7;
2021-09-17;0;33,4;23,3;17,4;
2021-09-18;0;35,5;25;17,2;
2021-09-19;0;37,1;28,1;20,8;
2021-09-20;0;38,4;28,6;20,6;
2021-09-21;0;39,7;30,8;25;
2021-09-22;0;27,3;19,5;14,9;
2021-09-23;0;29,2;19,7;13,4;
2021-09-24;0;32,8;21,6;12,4;
2021-09-25;0;32,6;23,7;16,5;
2021-09-26;0;34,5;23,1;17;
2021-09-27;1,2;32,7;23,7;16,8;
2021-09-28;1;35,3;26,6;19,5;
2021-09-29;0;36,1;27,8;22,8;
2021-09-30;0;33,3;24,6;17,8;
2021-10-01;0;31,5;21;16,9;
2021-10-02;,4;23,8;19,9;17,8;
2021-10-03;1,4;34,5;21,4;17,2;
2021-10-04;17,2;29,3;20,5;16,8;
2021-10-05;1;31,2;22,9;18,1;
2021-10-06;0;34,7;24,1;16,6;
2021-10-07;5;27,4;22;18,1;
2021-10-08;0;30;21,6;15,6;
2021-10-09;0;29;21,5;16,1;
2021-10-10;5,4;21,8;18;16;
2021-10-11;2,2;27,6;20,8;16,6;
2021-10-12;0;31,3;22,9;16,4;
2021-10-13;0;33,3;23,8;16,5;
2021-10-14;0;26,1;21,3;18,4;
2021-10-15;1,2;31,9;23,2;17,9;
2021-10-16;32,6;29,1;22,7;18,9;
2021-10-17;0;28,1;22,1;18;
2021-10-18;11,2;24;19,5;16,2;
2021-10-19;,2;24,3;19;15,9;
2021-10-20;1,6;26,3;18,3;11,9;
2021-10-21;0;28,3;19,5;13,2;
2021-10-22;0;30,3;21,2;13,6;
2021-10-23;0;35;24,9;15,9;
2021-10-24;36,6;29,1;20,7;17,1;
2021-10-25;,2;28;21,4;16,4;
2021-10-26;0;32,4;23,5;16,9;
2021-10-27;0;30,3;22,9;18,9;
2021-10-28;,4;28,9;23,7;20,4;
2021-10-29;0;32;24,1;18,2;
2021-10-30;0;32,1;23,9;18;
2021-10-31;,8;23,9;20,4;18,2;
2021-11-01;,2;27,8;21,4;16,6;
2021-11-02;0;30,7;22,8;16,7;
2021-11-03;0;32,7;23,6;17,4;
2021-11-04;0;35,1;25,4;17;
2021-11-05;0;35,8;27,4;21;
2021-11-06;0;34,4;26,3;19,5;
2021-11-07;0;34,7;25,8;18,2;
2021-11-08;0;34,2;23,9;17,5;
2021-11-09;0;33,7;24,5;18,3;
2021-11-10;0;34,1;23,8;16,8;
2021-11-11;,8;24,7;20,8;18,7;
2021-11-12;0;28;21,2;16,9;
2021-11-13;0;27,9;19,8;13,6;
2021-11-14;0;33,3;22,2;14,2;
2021-11-15;0;33,1;24;16,2;
2021-11-16;0;33,2;25,2;18;
2021-11-17;0;33,6;26,6;20,1;
2021-11-18;14,4;27,4;22,4;19,2;
2021-11-19;18,2;27,7;22,7;20,7;
2021-11-20;14,4;29,9;22,9;18;
2021-11-21;0;31,5;21,9;14,3;
2021-11-22;0;34,4;23;13;
2021-11-23;0;35,9;26,5;18,6;
2021-11-24;0;33;25,6;19,2;
2021-11-25;0;34,8;26,1;18,6;
2021-11-26;25,4;28,6;21,2;19,5;
2021-11-27;41,4;31,1;24,5;20;
2021-11-28;0;33,2;25,3;18;
2021-11-29;0;32,3;25,2;21,4;
2021-11-30;30,4;29,1;22,3;19,3;
2021-12-01;19;32,3;24,9;20,3;
2021-12-02;0;32,9;24,6;18,7;
2021-12-03;0;31,8;24,2;18,6;
2021-12-04;0;32,7;24;17,6;
2021-12-05;0;33,2;24,5;18;
2021-12-06;,4;31,3;23,3;19,2;
2021-12-07;6,2;26,3;21;17,2;
2021-12-08;,2;27,7;20,9;15,5;
2021-12-09;0;29,7;21;13,8;
2021-12-10;0;31,4;22,3;14,7;
2021-12-11;0;33,7;24,5;16;
2021-12-12;0;35,1;26,7;20,5;
2021-12-13;0;31,5;25,1;23,2;
2021-12-14;12;26,7;22,9;21,3;
2021-12-15;44,4;26,5;22,7;20,4;
2021-12-16;8,6;29,3;23,2;21,5;
2021-12-17;20;29,7;23,4;22;
2021-12-18;6;29,8;23,9;20,1;
2021-12-19;0;29,9;23;17,6;
2021-12-20;0;31,4;22,7;15,1;
2021-12-21;0;33,2;25;18,4;
2021-12-22;0;34,7;27,3;20,6;
2021-12-23;0;28,5;24,2;20,3;
2021-12-24;0;29,1;21,8;14,7;
2021-12-25;0;31,1;22,1;15,4;
2021-12-26;0;33,6;25;18;
2021-12-27;0;35;26,7;19,5;
2021-12-28;0;35,1;24,2;20,4;
2021-12-29;28,6;30,5;23,5;18,6;
2021-12-30;8;25,9;20,8;19,2;
2021-12-31;18;29,8;22,6;18,7;

