Nome: LINS
Codigo Estacao: A727
Latitude: -21.66611111
Longitude: -49.73472221
Altitude: 460.65
Situacao: Operante
Data Inicial: 2018-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);
2019-09-03;0;31,4;23,6;18,8;
2019-09-04;7;31,2;24,5;19,6;
2019-09-05;,6;29,5;21,6;16,8;
2019-09-06;0;33,4;22,4;14,8;
2019-09-07;0;35;25,4;17,8;
2019-09-08;0;36,2;27,9;20,8;
2019-09-09;0;36;28,2;20,7;
2019-09-10;0;37,6;28,1;20,4;
2019-09-11;0;39,2;29,4;22,5;
2019-09-12;0;39,6;29,5;21,4;
2019-09-13;0;37;28,7;22;
2019-09-14;0;35,8;25,7;17,5;
2019-09-15;0;37,9;28,6;20,2;
2019-09-16;0;37,4;29;21,7;
2019-09-17;0;38,2;28,7;20,3;
2019-09-18;0;39,2;29,3;20;
2019-09-19;,2;38;29;21;
2019-09-20;0;30,3;26,9;24,5;
2019-09-21;8,2;32,6;25,7;21;
2019-09-22;0;31,5;23,7;18;
2019-09-23;0;29,8;21,4;16;
2019-09-24;0;32,8;23,2;15,7;
2019-09-25;3,6;27,3;19;17,8;
2019-09-26;18,2;21,6;19;17,6;
2019-09-27;5,8;28,2;20,8;15,8;
2019-09-28;0;29,2;21,4;14,1;
2019-09-29;0;31,2;22,4;14,4;
2019-09-30;0;34,4;25,6;17,7;
2019-10-01;0;36,7;27,6;18,8;
2019-10-02;0;38,3;29,8;22,2;
2019-10-03;0;37,6;29,7;22,4;
2019-10-04;0;35,8;26,4;17;
2019-10-05;0;37,3;28,7;19,9;
2019-10-06;0;35,3;27,1;20,6;
2019-10-07;0;31,7;23,7;18,8;
2019-10-08;,2;26,4;22,3;19,6;
2019-10-09;2;30,1;24,2;19,3;
2019-10-10;0;34,1;25,6;18,6;
2019-10-11;0;35,8;27,7;19,7;
2019-10-12;0;37,4;29,1;22;
2019-10-13;0;39,2;30,3;22,9;
2019-10-14;0;39,4;29,4;22,4;
2019-10-15;,2;33,6;27,2;22,6;
2019-10-16;0;36,4;26,9;19,1;
2019-10-17;0;38,4;29,1;20,9;
2019-10-18;0;38,2;29,9;23,1;
2019-10-19;6,8;35,7;27;20,7;
2019-10-20;0;30;25,1;19,7;
2019-10-21;3,4;29;20,8;17;
2019-10-22;23,2;23,6;20,4;17,7;
2019-10-23;,2;32,3;24,1;18,6;
2019-10-24;0;35,3;26,2;18,6;
2019-10-25;0;36,6;28;20,6;
2019-10-26;0;36,5;28,8;22,2;
2019-10-27;0;37,4;29,4;22,1;
2019-10-28;33,6;29,8;24,5;19,1;
2019-10-29;0;34,6;27,1;20,8;
2019-10-30;0;36,2;28,7;21,1;
2019-10-31;,2;35,2;27,8;20,9;
2019-11-01;0;35,7;28,5;22,4;
2019-11-02;0;35;27,7;21,1;
2019-11-03;0;37,1;29,7;23;
2019-11-04;0;37,8;29,8;23,3;
2019-11-05;0;38,4;29,7;24,8;
2019-11-06;0;29,4;24,9;22,2;
2019-11-07;0;32,3;25,4;20,2;
2019-11-08;,2;31,6;25;22,3;
2019-11-09;8,8;30,8;24,9;21,6;
2019-11-10;50,4;27,8;24,4;20,4;
2019-11-11;0;32,2;25,9;22,1;
2019-11-12;0;32,7;26;20,4;
2019-11-13;0;32,1;26,2;20,3;
2019-11-14;0;33,9;26,3;22,2;
2019-11-15;3,4;29,2;24,5;21,7;
2019-11-16;0;32;25,1;19,3;
2019-11-17;0;32,6;24,9;17,6;
2019-11-18;0;34,4;25,6;16,9;
2019-11-19;0;35;26,6;19,1;
2019-11-20;0;34,5;26,3;20,2;
2019-11-21;0;34,9;27;20,5;
2019-11-22;0;34,7;26,6;20,6;
2019-11-23;0;36,8;27,9;21,7;
2019-11-24;0;29,1;23,6;20,8;
2019-11-25;0;33,1;24,2;16,3;
2019-11-26;0;35,3;26,6;19;
2019-11-27;3,8;31,7;25,1;23,3;
2019-11-28;26,2;30,3;23,9;21,5;
2019-11-29;0;29,6;23,4;17,8;
2019-11-30;0;33,4;26,2;21,8;
2019-12-01;33,8;31;25,5;20,7;
2019-12-02;3,4;31;25,6;20,6;
2019-12-03;0;31,6;24,2;18,1;
2019-12-04;0;33,2;26,4;21,3;
2019-12-05;,2;31,9;25,5;22,9;
2019-12-06;9,6;29,1;24,9;22,1;
2019-12-07;1,4;32,4;26,4;21,8;
2019-12-08;0;34,1;27,1;19,9;
2019-12-09;0;32,9;25,7;21,8;
2019-12-10;4,6;30,2;25,3;22,3;
2019-12-11;14,4;25,9;22,9;20,8;
2019-12-12;5,4;31,6;24,6;20,3;
2019-12-13;0;32,6;25,6;20,7;
2019-12-14;8,8;31,3;25,6;21,6;
2019-12-15;6;32,4;25,9;21,2;
2019-12-16;0;35;27,8;23,7;
2019-12-17;7,2;32;24,5;20,8;
2019-12-18;17;29,5;23,3;20,4;
2019-12-19;0;32,3;24,9;20,5;
2019-12-20;0;30,8;24,9;21,8;
2019-12-21;23,2;31,3;24,1;19,6;
2019-12-22;16;26,7;23,1;20,7;
2019-12-23;,8;29,4;23,9;21,4;
2019-12-24;2,2;31,7;25,2;20,4;
2019-12-25;0;34,7;27;20,7;
2019-12-26;0;35,4;28,6;21,5;
2019-12-27;0;35,2;27,7;20,6;
2019-12-28;0;35,2;28,2;22,1;
2019-12-29;0;35,8;28,9;23,3;
2019-12-30;0;35;28,1;21,8;
2019-12-31;0;36,4;29;22,9;
2020-01-01;0;37;27,8;23,3;
2020-01-02;0;33,9;26,2;23,5;
2020-01-03;79,2;28,7;24;20,4;
2020-01-04;0;30,3;24,9;20,6;
2020-01-05;1,6;30,3;23,7;20,7;
2020-01-06;9,4;33,4;25,8;20,2;
2020-01-07;,2;32,4;26,2;22,6;
2020-01-08;1,4;32,5;25,2;22,7;
2020-01-09;2,4;32,8;26,3;23,2;
2020-01-10;5;32,4;26;21,7;
2020-01-11;0;32,4;27,2;23,6;
2020-01-12;0;34,8;26,7;24;
2020-01-13;8,2;29,9;25,6;22,4;
2020-01-14;0;33,7;26,8;21,8;
2020-01-15;0;36;28,6;21,6;
2020-01-16;0;37,3;29,2;24;
2020-01-17;6,4;30,2;25,5;22,7;
2020-01-18;0;31,6;25,3;19,5;
2020-01-19;0;32,1;26,4;20,7;
2020-01-20;0;33,8;26,6;21,8;
2020-01-21;2,2;32,8;26,1;20;
2020-01-22;0;31,3;25,4;20,4;
2020-01-23;39,6;24,9;21,9;20,5;
2020-01-24;4,8;30,7;24,7;20,2;
2020-01-25;0;31,7;24,9;18,5;
2020-01-26;0;33,1;26,2;19,5;
2020-01-27;0;35;27,2;20,1;
2020-01-28;0;35,2;27,8;20,3;
2020-01-29;0;33,9;27,7;22,8;
2020-01-30;,2;32,9;26,1;23,6;
2020-01-31;78,2;31,4;24,4;21,3;
2020-02-01;5,4;30,1;24;22,9;
2020-02-02;17,8;32,1;25,7;22,3;
2020-02-03;0;31,7;25,1;22,3;
2020-02-04;43;31,6;25;19,7;
2020-02-05;,6;31,2;25,2;22,2;
2020-02-06;0;31,2;25,5;22,4;
2020-02-07;4,6;28,1;23,1;21,2;
2020-02-08;1,8;31,4;25,2;20,8;
2020-02-09;0;28,8;24,4;21,9;
2020-02-10;47,2;29,1;24,1;22,1;
2020-02-11;24,2;25;22,3;19,3;
2020-02-12;,6;27,4;22,6;18,5;
2020-02-13;0;30,9;23,8;18;
2020-02-14;0;33,1;25,5;19,1;
2020-02-15;0;35;27,3;21,2;
2020-02-16;0;36;28,3;22,6;
2020-02-17;0;35,5;27,6;22,5;
2020-02-18;0;34,4;27,6;22,1;
2020-02-19;0;34,1;27,3;23,1;
2020-02-20;0;34,2;27,2;23,5;
2020-02-21;59,4;28,8;25,2;22,1;
2020-02-22;,6;31,7;25,4;22,3;
2020-02-23;24,4;29,8;23,6;19,3;
2020-02-24;,2;29,6;23,6;20,7;
2020-02-25;4;32,2;25,1;21,7;
2020-02-26;2,2;29,3;23,7;23,4;
2020-02-27;44;27,8;23,3;19,3;
2020-02-28;0;30,3;23,3;17,7;
2020-02-29;0;30;23,3;18,4;
2020-03-01;0;28,1;22,9;18,7;
2020-03-02;0;30,2;24;18,8;
2020-03-03;0;28,5;23;18,1;
2020-03-04;2;31;23,6;17,5;
2020-03-05;0;31,4;24,9;18,7;
2020-03-06;0;30,7;24;17,9;
2020-03-07;0;30,4;23,6;17,6;
2020-03-08;0;31,2;24,3;18,3;
2020-03-09;0;32,3;25;18,8;
2020-03-10;0;33,9;26,5;20,5;
2020-03-11;0;34,6;27,4;21,2;
2020-03-12;0;34,8;27,9;21,4;
2020-03-13;0;34,8;27,8;21,6;
2020-03-14;0;35,4;27,9;21,2;
2020-03-15;0;36;27,8;22;
2020-03-16;0;34,4;25,9;21,3;
2020-03-17;1,6;34,8;27,5;22,4;
2020-03-18;0;34,7;27,7;23,2;
2020-03-19;0;33,8;25,7;22,8;
2020-03-20;8,2;30,9;24,7;22,3;
2020-03-21;2,6;29,8;24,9;21,5;
2020-03-22;0;31,3;24,7;19,4;
2020-03-23;0;32,1;23,8;17,4;
2020-03-24;0;30,9;23,8;17,5;
2020-03-25;0;30,4;23,6;17,4;
2020-03-26;0;31,7;24;17,9;
2020-03-27;0;32,4;24,7;17,7;
2020-03-28;0;32,9;25,4;19,2;
2020-03-29;8,8;27,4;23,1;21,6;
2020-03-30;10,4;30,2;24;19,7;
2020-03-31;0;32,5;25,9;20,5;
2020-04-01;0;33,3;26,4;20,8;
2020-04-02;0;34,3;27;21,2;
2020-04-03;0;32,9;26,3;22,1;
2020-04-04;0;31,7;23,4;16,7;
2020-04-05;0;32,9;24,5;17,8;
2020-04-06;0;35,5;27,1;20,2;
2020-04-07;22,6;27,9;23,2;19,2;
2020-04-08;0;29,3;23,6;19,2;
2020-04-09;0;28,1;21,7;16,2;
2020-04-10;0;28,9;21,8;15,6;
2020-04-11;0;29,6;22,7;17,6;
2020-04-12;0;29,7;22,8;17;
2020-04-13;0;31,8;24;17,6;
2020-04-14;9,4;25,6;21,2;18,2;
2020-04-15;,2;26,4;21,4;18,3;
2020-04-16;0;28,4;20;12,6;
2020-04-17;0;29,3;21,8;15;
2020-04-18;0;29,3;21,8;15,4;
2020-04-19;0;29,4;22,4;16,6;
2020-04-20;0;29,5;22,8;17,1;
2020-04-21;0;30,9;23,4;17,5;
2020-04-22;0;30,2;23,3;16,9;
2020-04-23;0;29,6;22;16,1;
2020-04-24;0;31,9;23,1;16,7;
2020-04-25;0;32;25,4;19,5;
2020-04-26;0;31,6;24,9;18,5;
2020-04-27;0;30,5;23,5;17,9;
2020-04-28;0;29,3;22,7;16,7;
2020-04-29;0;30,2;22,4;15,4;
2020-04-30;0;30,5;22,2;16;
2020-05-01;0;31,3;22,7;15,3;
2020-05-02;0;31,6;23,2;14,4;
2020-05-03;0;28,2;22,3;17,4;
2020-05-04;0;28,5;20,5;13,8;
2020-05-05;0;31,4;22,1;15;
2020-05-06;0;31,4;23,1;18,6;
2020-05-07;0;25,2;20,9;17,9;
2020-05-08;0;25,3;17,9;11,3;
2020-05-09;0;28,1;20;13,5;
2020-05-10;0;28,6;21,3;13,6;
2020-05-11;0;29,5;21,6;14,4;
2020-05-12;0;28,5;21,5;14,8;
2020-05-13;0;22,9;20,2;17,8;
2020-05-14;0;25,1;20;16,8;
2020-05-15;1,6;24,1;19,8;15,7;
2020-05-16;0;27,1;20,4;14,9;
2020-05-17;0;27,9;19,8;13,1;
2020-05-18;0;29,4;20,9;14,2;
2020-05-19;0;29,3;22,5;15,8;
2020-05-20;0;29,6;23;17,9;
2020-05-21;0;29,7;22,8;17;
2020-05-22;0;32,4;23,7;16,7;
2020-05-23;22,8;26,8;17,8;16,5;
2020-05-24;0;15,6;13,8;12,3;
2020-05-25;0;21;15;8,9;
2020-05-26;0;22,5;14,6;7,5;
2020-05-27;0;25,6;15,3;7,1;
2020-05-28;0;26,1;16,8;10,3;
2020-05-29;0;27,6;17,8;11,8;
2020-05-30;0;27,3;17,9;10,8;
2020-05-31;0;27,5;18;10,2;
2020-06-01;0;28,8;19,2;11,4;
2020-06-02;0;23,1;19;15,8;
2020-06-03;,2;24,4;19,9;16,7;
2020-06-04;,2;26,8;21;16,9;
2020-06-05;0;29;22,6;18,3;
2020-06-06;1,2;24,7;21,5;19,6;
2020-06-07;2,6;25,9;20,6;17;
2020-06-08;0;30,8;22,9;16,7;
2020-06-09;0;26,2;22,3;18,6;
2020-06-10;,8;31,3;23,7;17,9;
2020-06-11;0;31,7;23,1;16,5;
2020-06-12;0;31,8;22,9;15,8;
2020-06-13;0;31,8;23;16,4;
2020-06-14;0;28,9;22,4;17,8;
2020-06-15;0;28,1;20,9;15,3;
2020-06-16;0;28,1;21,3;15,6;
2020-06-17;0;28,3;21,2;16,2;
2020-06-18;0;28,9;20,5;13,8;
2020-06-19;0;29,4;21;14,2;
2020-06-20;0;30,5;21,8;14,3;
2020-06-21;0;30,6;22,7;16,8;
2020-06-22;0;30,1;22,6;16,6;
2020-06-23;0;27,2;20,3;14,2;
2020-06-24;0;29,5;21;14,3;
2020-06-25;0;32,4;23,2;15,6;
2020-06-26;5,8;23,4;21;18,3;
2020-06-27;26,2;20,1;17,1;14,5;
2020-06-28;6,2;22,5;17,9;14,3;
2020-06-29;0;26,2;18,5;13,2;
2020-06-30;0;29,1;21,6;15,6;
2020-07-01;1;22,1;18,6;15,1;
2020-07-02;0;22,5;14,4;7,4;
2020-07-03;0;23,5;16,5;10;
2020-07-04;0;27,4;18,3;11,3;
2020-07-05;0;31,7;21,8;15,2;
2020-07-06;0;31,4;22,1;15,2;
2020-07-07;0;31;22,6;16,6;
2020-07-08;0;30,3;21,3;14;
2020-07-09;0;24,2;18,6;15,3;
2020-07-10;0;28,8;19,4;12,3;
2020-07-11;0;30,2;22,1;15,5;
2020-07-12;0;31,6;22;14,3;
2020-07-13;0;31,7;22,7;15,7;
2020-07-14;0;30,3;23,1;16,8;
2020-07-15;0;28,1;21;14,4;
2020-07-16;0;29,9;20,1;13,7;
2020-07-17;0;30,4;23,2;17,4;
2020-07-18;0;30,2;22,8;16,3;
2020-07-19;0;27,8;21,6;15,7;
2020-07-20;0;29,1;21;13,6;
2020-07-21;0;29,7;21,3;13,3;
2020-07-22;0;30,5;21,8;13,9;
2020-07-23;0;30,6;22,8;15;
2020-07-24;0;30,4;21,8;14,4;
2020-07-25;0;31,9;22,2;14,4;
2020-07-26;0;29,8;22,2;16,2;
2020-07-27;0;30,9;22,9;16;
2020-07-28;0;32,1;23,1;15,9;
2020-07-29;0;31,7;22,5;16,3;
2020-07-30;0;26,1;19,3;14;
2020-07-31;0;28,7;20,7;15,6;
2020-08-01;0;28,5;20,7;13,9;
2020-08-02;0;29,2;20,3;13,5;
2020-08-03;0;28;21,2;14,8;
2020-08-04;0;28,7;21,1;14,4;
2020-08-05;0;29;21,1;13,9;
2020-08-06;0;28,8;21,4;14,5;
2020-08-07;0;28,6;21,4;14,8;
2020-08-08;0;29,6;22;15,1;
2020-08-09;0;30,6;22,2;15,8;
2020-08-10;0;31,3;22,3;13,8;
2020-08-11;0;32,2;22,5;14,2;
2020-08-12;0;33,4;23,8;15,9;
2020-08-13;0;34,8;25,9;18,6;
2020-08-14;0;35,7;25,8;18,1;
2020-08-15;0;36,2;26,4;19,1;
2020-08-16;0;25,3;21,9;19,4;
2020-08-17;15,2;21,5;19,4;17,6;
2020-08-18;2,4;27,3;21,3;17,8;
2020-08-19;0;31,2;22,4;18,2;
2020-08-20;0;24,2;18,7;16,5;
2020-08-21;0;16,2;13,8;14,1;
2020-08-22;5,4;20,5;13,2;7,3;
2020-08-23;0;25,7;17,1;10,9;
2020-08-24;0;27,5;19,1;12,4;
2020-08-25;0;27,8;19,4;12,3;
2020-08-26;0;29,7;20;11,3;
2020-08-27;0;31,6;22,2;13,7;
2020-08-28;0;33,6;24,5;16,6;
2020-08-29;0;34,1;25,3;16,2;
2020-08-30;0;36,2;26;17,2;
2020-08-31;0;34,8;26,6;18,4;
2020-09-01;0;34,6;25,5;18,7;
2020-09-02;0;33,2;24,8;17,9;
2020-09-03;0;34,6;26,3;18,8;
2020-09-04;0;35,6;26,4;18,6;
2020-09-05;0;34,4;26,6;20,2;
2020-09-06;0;35,7;26,4;18,6;
2020-09-07;0;36,1;26,1;18,3;
2020-09-08;0;36,9;26,8;19;
2020-09-09;0;37,5;27,4;18,9;
2020-09-10;0;38,7;29,2;20,5;
2020-09-11;0;38,3;28,9;20,9;
2020-09-12;0;38,2;28,7;19,5;
2020-09-13;0;36,4;28;21;
2020-09-14;0;35,1;27,2;19,6;
2020-09-15;0;33,7;25,6;18,6;
2020-09-16;0;36,3;25,9;17,2;
2020-09-17;0;38,5;28,8;19,7;
2020-09-18;0;35;27,5;20,9;
2020-09-19;0;35;27,3;21,3;
2020-09-20;0;29,6;24,9;22,2;
2020-09-21;0;26,1;20,5;16,8;
2020-09-22;1,6;25,2;18,8;14,6;
2020-09-23;0;31,2;22,5;16,6;
2020-09-24;0;33,3;24,6;17,1;
2020-09-25;0;35,7;26,7;18,8;
2020-09-26;0;39;29;19,7;
2020-09-27;0;39,8;30,1;20,4;
2020-09-28;1,8;39,1;28,7;20,4;
2020-09-29;0;38,9;30,1;22,9;
2020-09-30;0;41,9;31,3;22,4;
2020-10-01;0;41,4;32,1;23,7;
2020-10-02;0;41,4;32,8;24,8;
2020-10-03;0;41,8;33,4;25,3;
2020-10-04;0;38,5;28,9;21,5;
2020-10-05;0;40,8;29,3;20,1;
2020-10-06;0;41,9;32,7;24,1;
2020-10-07;0;43,5;33,5;25,6;
2020-10-08;,8;37,2;29,1;22,7;
2020-10-09;,6;39,8;29;22,1;
2020-10-10;,4;29,2;23,8;18,9;
2020-10-11;0;32,5;23,9;16,1;
2020-10-12;0;35,1;25,4;16,7;
2020-10-13;0;38;29,4;21,4;
2020-10-14;0;39,9;31,1;23,6;
2020-10-15;,6;31,4;24,3;19,8;
2020-10-16;3,2;28,1;22,2;19,3;
2020-10-17;,4;33;23,9;16,8;
2020-10-18;0;34,5;25,3;17,5;
2020-10-19;0;28,5;22,3;21,1;
2020-10-20;,6;31,7;23,3;20,3;
2020-10-21;1,2;32,2;24,9;20,5;
2020-10-22;,6;34,1;26,4;19,9;
2020-10-23;,4;34,6;26,3;20,2;
2020-10-24;,4;29;23,5;20,5;
2020-10-25;,2;34,4;26,5;20,6;
2020-10-26;,2;32,1;24,7;19,4;
2020-10-27;,2;32,2;24,7;19,2;
2020-10-28;,2;35,7;27;18,6;
2020-10-29;0;34,2;26,8;22,3;
2020-10-30;0;27;23,2;21,5;
2020-10-31;0;28,3;22,4;18;
2020-11-01;null;29,7;21,8;15,2;
2020-11-02;null;28,7;21,1;13,7;
2020-11-03;null;30;21,8;14,2;
2020-11-04;null;32,5;23,9;15,2;
2020-11-05;null;34;23,8;15;
2020-11-06;null;33,6;24,9;16,7;
2020-11-07;null;37,3;26,1;16,1;
2020-11-08;null;39,3;29,4;20,1;
2020-11-09;null;37,4;27,5;23,3;
2020-11-10;null;31,4;24,7;20;
2020-11-11;null;34,1;26,3;22,1;
2020-11-12;null;34,9;27,6;21;
2020-11-13;null;35,3;28,3;22,2;
2020-11-14;null;34,6;26,9;19,9;
2020-11-15;null;37,2;28,9;23;
2020-11-16;null;36,6;28,8;22,1;
2020-11-17;null;37,5;29,2;23,7;
2020-11-18;null;34,3;24,1;21,4;
2020-11-19;null;28,2;23,2;20,4;
2020-11-20;null;30,6;22,9;15,7;
2020-11-21;null;31,9;24;16,1;
2020-11-22;null;33,1;25,7;18;
2020-11-23;null;33,8;26;18;
2020-11-24;null;35,7;27,1;19,4;
2020-11-25;null;35,7;28,6;21,6;
2020-11-26;null;37;29;21,5;
2020-11-27;null;37,4;28,7;21,6;
2020-11-28;null;36,8;27;22,1;
2020-11-29;null;36,4;29,2;21,7;
2020-11-30;null;37,8;29,6;23,3;
2020-12-01;null;37,4;27,7;21,9;
2020-12-02;null;32,2;25,8;21,4;
2020-12-03;null;28,2;24,2;22,3;
2020-12-04;null;36,3;26,4;20,8;
2020-12-05;null;33,2;25,9;22,1;
2020-12-06;null;32,2;24,3;21;
2020-12-07;null;28,9;23,5;21,1;
2020-12-08;null;32,3;26;21,6;
2020-12-09;null;33,4;26,8;21,5;
2020-12-10;null;33,7;25,5;19,9;
2020-12-11;null;29,3;24,4;19,9;
2020-12-12;null;29,8;23,4;21,8;
2020-12-13;null;32,1;25,4;20,8;
2020-12-14;null;30,7;23,7;20,9;
2020-12-15;null;33,6;26,2;19,8;
2020-12-16;null;35,3;28;22,6;
2020-12-17;null;34,8;25,5;20,7;
2020-12-18;null;35,1;27,1;20,9;
2020-12-19;null;33,9;25,7;22,7;
2020-12-20;null;33,4;26,7;21,9;
2020-12-21;null;35,4;27,7;23,7;
2020-12-22;null;33,3;26,9;22,2;
2020-12-23;null;33;26,4;20;
2020-12-24;null;33,1;26,5;20,3;
2020-12-25;null;32,7;25,5;18,9;
2020-12-26;null;33;25,4;19,5;
2020-12-27;null;31;24,3;21,7;
2020-12-28;null;31;24,2;20,4;
2020-12-29;null;32,6;25,7;20,6;
2020-12-30;null;32,7;25,2;19;
2020-12-31;null;30,7;24,3;21,6;
2021-01-01;null;29,9;23,7;20,4;
2021-01-02;null;31;24,8;21,4;
2021-01-03;null;31,6;25,3;19,9;
2021-01-04;null;33,5;24,8;19;
2021-01-05;null;32,4;26,2;21,3;
2021-01-06;null;32,1;26,3;23,9;
2021-01-07;null;33,2;26,5;21,9;
2021-01-08;null;33;26,8;21,8;
2021-01-09;null;34,1;28,5;22,9;
2021-01-10;null;32,7;27,9;23,1;
2021-01-11;null;34,5;27,6;22,7;
2021-01-12;null;33,8;27,1;23,3;
2021-01-13;null;32;25,8;22,9;
2021-01-14;null;31,6;25;22,2;
2021-01-15;null;31,3;24,2;21,7;
2021-01-16;null;29,8;24,4;21,9;
2021-01-17;null;28,8;24;20,9;
2021-01-18;null;31,1;25,4;22,4;
2021-01-19;null;31,3;25,7;22,6;
2021-01-20;null;32,9;26,1;21,5;
2021-01-21;null;34,6;27,6;21,9;
2021-01-22;null;34,5;27,9;21,8;
2021-01-23;null;34,1;28;22,1;
2021-01-24;null;33,2;26,3;22,6;
2021-01-25;null;34,4;24,6;21,9;
2021-01-26;null;33;25,5;20,2;
2021-01-27;null;33,1;26,4;21,7;
2021-01-28;null;32,7;25,8;20,9;
2021-01-29;null;32,2;25;21,1;
2021-01-30;null;33,8;26,3;22,7;
2021-01-31;null;34,4;25;21,1;
2021-02-01;null;32,3;26;21,1;
2021-02-02;null;34,4;27,4;22,4;
2021-02-03;null;34,5;27,7;21,9;
2021-02-04;null;34,7;27,1;22,6;
2021-02-05;null;31,5;26,5;23,1;
2021-02-06;null;32,1;25,7;19,3;
2021-02-07;null;32,5;25,5;19,3;
2021-02-08;null;31,3;24,9;18,5;
2021-02-09;null;31,1;24,8;18,4;
2021-02-10;null;33,3;25,3;19,5;
2021-02-11;null;24,6;22;20;
2021-02-12;null;28,6;23,6;20,2;
2021-02-13;null;30,3;24,9;21,3;
2021-02-14;null;29,7;24,2;21,3;
2021-02-15;null;30,9;24,2;19,1;
2021-02-16;null;34;26,7;20,3;
2021-02-17;null;31,1;25;22,8;
2021-02-18;null;34,2;25,8;20,1;
2021-02-19;null;34;26,2;17,6;
2021-02-20;null;34,5;26,6;19,7;
2021-02-21;null;36,1;27,9;21,3;
2021-02-22;null;34,9;27,2;20,8;
2021-02-23;null;36,3;28,7;22,1;
2021-02-24;null;36,7;27,3;23,4;
2021-02-25;null;33,9;26,7;21,3;
2021-02-26;0;31,2;25,3;21,4;
2021-02-27;0;32,6;24,2;20;
2021-02-28;,6;28,7;22,9;20,9;
2021-03-01;,2;30,7;24,5;20,2;
2021-03-02;0;31,5;24,1;20,5;
2021-03-03;,2;25,5;22;19,7;
2021-03-04;1;27,3;22,4;20,3;
2021-03-05;,2;28,5;22,6;20,2;
2021-03-06;1,4;29,5;23,9;20,5;
2021-03-07;30,6;31,9;24;20,7;
2021-03-08;48,6;29,3;23,3;18,6;
2021-03-09;7,8;32,6;24,4;20,8;
2021-03-10;1,4;32,3;24;18,6;
2021-03-11;,4;34,1;26,3;21;
2021-03-12;,4;34,1;26,6;20;
2021-03-13;,4;33,8;27;21,1;
2021-03-14;,4;32,9;26,4;21;
2021-03-15;0;33;25,7;20;
2021-03-16;0;33,6;27,2;21,7;
2021-03-17;0;32,4;26,4;22,8;
2021-03-18;1,4;25,7;23,2;22;
2021-03-19;4;32;25,2;20,7;
2021-03-20;0;33,2;26,7;22,2;
2021-03-21;0;33,8;27,3;22,7;
2021-03-22;0;33,5;27,2;21,3;
2021-03-23;0;34,7;27,2;21,9;
2021-03-24;0;34,9;28;22,8;
2021-03-25;0;34,8;28,2;22,6;
2021-03-26;0;36;28,1;22,7;
2021-03-27;0;34,4;27,1;22,4;
2021-03-28;5,8;33,8;26,8;21,4;
2021-03-29;,4;34,9;28;22,5;
2021-03-30;,2;33;26,5;20,6;
2021-03-31;0;31,7;25,2;19,4;
2021-04-01;0;29,4;23,3;17,8;
2021-04-02;0;30,3;23,1;17,1;
2021-04-03;0;30,8;23,7;17,5;
2021-04-04;0;31,7;24,4;18,6;
2021-04-05;0;31,6;24,5;18,4;
2021-04-06;0;31,4;23,7;20,1;
2021-04-07;,8;30,1;23,6;19;
2021-04-08;,4;31,4;24,4;18,9;
2021-04-09;,2;31,8;24,6;18,3;
2021-04-10;0;31,1;24,5;18,2;
2021-04-11;0;32;24,2;17,3;
2021-04-12;,2;33,1;25,1;17,1;
2021-04-13;0;30,6;25,5;21,7;
2021-04-14;0;30,2;23,4;17,9;
2021-04-15;0;31,9;23,3;17,1;
2021-04-16;0;32,4;23,5;18,5;
2021-04-17;1,4;30,4;23,1;19,2;
2021-04-18;,4;26,7;21,7;18,7;
2021-04-19;0;27,7;21,9;17,6;
2021-04-20;,2;27,5;21,3;16,2;
2021-04-21;0;27,7;21,4;15,9;
2021-04-22;0;27,4;21;15,5;
2021-04-23;0;28,5;20,7;14,9;
2021-04-24;0;29,5;21,9;15,8;
2021-04-25;0;30,4;23,3;17,9;
2021-04-26;0;30,6;24,6;19,3;
2021-04-27;0;29,9;23;16,8;
2021-04-28;0;29,9;22;16,3;
2021-04-29;0;27;21,1;15,9;
2021-04-30;0;28,2;21,1;15,7;
2021-05-01;0;29,2;22,2;16,6;
2021-05-02;0;29,5;22,8;16,4;
2021-05-03;0;29,2;22,8;16,3;
2021-05-04;0;31,4;23,4;15,5;
2021-05-05;0;31,5;23,3;15,7;
2021-05-06;0;32,3;24,4;17;
2021-05-07;0;25,3;19,8;16;
2021-05-08;0;28,2;20,7;14,8;
2021-05-09;0;29,1;21,6;15,5;
2021-05-10;0;29,8;22,7;17,1;
2021-05-11;0;30,8;24,4;19,8;
2021-05-12;0;30,1;23,1;17,8;
2021-05-13;0;26,7;20,5;15,9;
2021-05-14;0;28,7;20,3;14;
2021-05-15;0;29,4;22,2;16,5;
2021-05-16;0;29,2;21,9;16,5;
2021-05-17;0;29,2;22;15;
2021-05-18;0;28,8;21,3;15,2;
2021-05-19;0;28,7;20,8;14,5;
2021-05-20;0;30,9;20,8;12,4;
2021-05-21;0;32;23,5;18,3;
2021-05-22;0;23,1;19,5;18,1;
2021-05-23;,8;23,6;19,6;17,2;
2021-05-24;,4;22,4;15,3;9,4;
2021-05-25;0;27;17,6;10;
2021-05-26;0;29,2;21;14,1;
2021-05-27;0;31,8;23;16,4;
